case_id,random_seed,speed_kmh,split,case_kind,defects_json
s080_seed48623433_v250_subgrade,48623433,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 183.6, ""count"": 116, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3521, ""damping_factor_eta_c"": 1.0}]"
s080_seed48623433_v250_coupled_fastener_sleeper_void,48623433,250,train,coupled_fastener_sleeper_void,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 228.6, ""count"": 9, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 174.0, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.72}]"
s081_seed17756380_v250_baseline,17756380,250,train,baseline,[]
s081_seed17756380_v250_fastener,17756380,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 198.0, ""count"": 9, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}]"
s081_seed17756380_v250_sleeper_void,17756380,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 254.4, ""count"": 9, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.1}]"
s081_seed17756380_v250_ballast,17756380,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 285.6, ""count"": 84, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.1692, ""damping_factor_eta_c"": 1.0}]"
s081_seed17756380_v250_subgrade,17756380,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 234.6, ""count"": 96, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3602, ""damping_factor_eta_c"": 1.0}]"
s081_seed17756380_v250_coupled_sleeper_void_subgrade,17756380,250,train,coupled_sleeper_void_subgrade,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 205.8, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.38}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 169.8, ""count"": 136, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6748, ""damping_factor_eta_c"": 1.0}]"
s082_seed97586033_v250_baseline,97586033,250,train,baseline,[]
s082_seed97586033_v250_fastener,97586033,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 214.8, ""count"": 6, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s082_seed97586033_v250_sleeper_void,97586033,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 159.6, ""count"": 1, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.12}]"
s082_seed97586033_v250_ballast,97586033,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 162.0, ""count"": 137, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.4997, ""damping_factor_eta_c"": 1.0}]"
s082_seed97586033_v250_subgrade,97586033,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 231.6, ""count"": 74, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3816, ""damping_factor_eta_c"": 1.0}]"
s082_seed97586033_v250_coupled_ballast_sleeper_void,97586033,250,train,coupled_ballast_sleeper_void,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 216.0, ""count"": 82, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.4941, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 275.4, ""count"": 1, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.97}]"
s083_seed19673014_v250_baseline,19673014,250,train,baseline,[]
s083_seed19673014_v250_fastener,19673014,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 267.0, ""count"": 4, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}]"
s083_seed19673014_v250_sleeper_void,19673014,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 238.8, ""count"": 2, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.78}]"
s083_seed19673014_v250_ballast,19673014,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 225.6, ""count"": 87, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7096, ""damping_factor_eta_c"": 1.0}]"
s083_seed19673014_v250_subgrade,19673014,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 231.6, ""count"": 140, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3278, ""damping_factor_eta_c"": 1.0}]"
s083_seed19673014_v250_coupled_fastener_sleeper_void,19673014,250,train,coupled_fastener_sleeper_void,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 255.6, ""count"": 2, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 192.6, ""count"": 9, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.28}]"
s084_seed31337175_v250_baseline,31337175,250,train,baseline,[]
s084_seed31337175_v250_fastener,31337175,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 152.4, ""count"": 2, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s084_seed31337175_v250_sleeper_void,31337175,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 291.6, ""count"": 4, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.68}]"
s084_seed31337175_v250_ballast,31337175,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 158.4, ""count"": 167, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6537, ""damping_factor_eta_c"": 1.0}]"
s084_seed31337175_v250_subgrade,31337175,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 189.6, ""count"": 77, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3104, ""damping_factor_eta_c"": 1.0}]"
s084_seed31337175_v250_coupled_subgrade_ballast,31337175,250,train,coupled_subgrade_ballast,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 298.2, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3264, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 268.2, ""count"": 29, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.3435, ""damping_factor_eta_c"": 1.0}]"
s085_seed56500237_v250_baseline,56500237,250,train,baseline,[]
s085_seed56500237_v250_fastener,56500237,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 165.6, ""count"": 7, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}]"
s085_seed56500237_v250_sleeper_void,56500237,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 258.0, ""count"": 10, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.35}]"
s085_seed56500237_v250_ballast,56500237,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 181.2, ""count"": 120, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7422, ""damping_factor_eta_c"": 1.0}]"
s085_seed56500237_v250_subgrade,56500237,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 211.2, ""count"": 146, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3592, ""damping_factor_eta_c"": 1.0}]"
s085_seed56500237_v250_coupled_sleeper_void_fastener,56500237,250,train,coupled_sleeper_void_fastener,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 223.2, ""count"": 2, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.52}, {""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 201.6, ""count"": 2, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s086_seed34271439_v250_baseline,34271439,250,train,baseline,[]
s086_seed34271439_v250_fastener,34271439,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 160.8, ""count"": 9, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s086_seed34271439_v250_sleeper_void,34271439,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 189.0, ""count"": 8, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.17}]"
s086_seed34271439_v250_ballast,34271439,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 211.2, ""count"": 84, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.0165, ""damping_factor_eta_c"": 1.0}]"
s086_seed34271439_v250_subgrade,34271439,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 290.4, ""count"": 144, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4351, ""damping_factor_eta_c"": 1.0}]"
s086_seed34271439_v250_coupled_ballast_subgrade,34271439,250,train,coupled_ballast_subgrade,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 163.2, ""count"": 154, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.609, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 205.2, ""count"": 59, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5293, ""damping_factor_eta_c"": 1.0}]"
s087_seed24576532_v250_baseline,24576532,250,train,baseline,[]
s087_seed24576532_v250_fastener,24576532,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 154.8, ""count"": 9, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s087_seed24576532_v250_sleeper_void,24576532,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 171.0, ""count"": 4, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.33}]"
s087_seed24576532_v250_ballast,24576532,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 300.0, ""count"": 76, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.8826, ""damping_factor_eta_c"": 1.0}]"
s087_seed24576532_v250_subgrade,24576532,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 167.4, ""count"": 68, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2726, ""damping_factor_eta_c"": 1.0}]"
s087_seed24576532_v250_coupled_sleeper_void_subgrade,24576532,250,train,coupled_sleeper_void_subgrade,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 216.6, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.78}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 210.0, ""count"": 126, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3043, ""damping_factor_eta_c"": 1.0}]"
s088_seed54586931_v250_baseline,54586931,250,train,baseline,[]
s088_seed54586931_v250_fastener,54586931,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 253.8, ""count"": 7, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s088_seed54586931_v250_sleeper_void,54586931,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 158.4, ""count"": 10, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.98}]"
s088_seed54586931_v250_ballast,54586931,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 251.4, ""count"": 112, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4342, ""damping_factor_eta_c"": 1.0}]"
s088_seed54586931_v250_subgrade,54586931,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 300.0, ""count"": 87, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4176, ""damping_factor_eta_c"": 1.0}]"
s088_seed54586931_v250_coupled_fastener_ballast,54586931,250,train,coupled_fastener_ballast,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 171.0, ""count"": 7, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 175.2, ""count"": 145, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5752, ""damping_factor_eta_c"": 1.0}]"
s089_seed36231494_v250_baseline,36231494,250,train,baseline,[]
s089_seed36231494_v250_fastener,36231494,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 244.8, ""count"": 5, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}]"
s089_seed36231494_v250_sleeper_void,36231494,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 252.0, ""count"": 9, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.95}]"
s089_seed36231494_v250_ballast,36231494,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 282.6, ""count"": 159, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.8761, ""damping_factor_eta_c"": 1.0}]"
s089_seed36231494_v250_subgrade,36231494,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 291.0, ""count"": 36, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6053, ""damping_factor_eta_c"": 1.0}]"
s089_seed36231494_v250_coupled_subgrade_sleeper_void,36231494,250,train,coupled_subgrade_sleeper_void,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 153.6, ""count"": 74, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2316, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 235.8, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.85}]"
s090_seed35968468_v250_baseline,35968468,250,val,baseline,[]
s090_seed35968468_v250_fastener,35968468,250,val,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 276.6, ""count"": 9, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s090_seed35968468_v250_sleeper_void,35968468,250,val,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 175.8, ""count"": 2, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.73}]"
s090_seed35968468_v250_ballast,35968468,250,val,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 200.4, ""count"": 127, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.4885, ""damping_factor_eta_c"": 1.0}]"
s090_seed35968468_v250_subgrade,35968468,250,val,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 295.2, ""count"": 43, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5666, ""damping_factor_eta_c"": 1.0}]"
s090_seed35968468_v250_coupled_fastener_sleeper_void,35968468,250,val,coupled_fastener_sleeper_void,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 232.8, ""count"": 7, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 228.6, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.5}]"
s091_seed87922783_v250_baseline,87922783,250,val,baseline,[]
s091_seed87922783_v250_fastener,87922783,250,val,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 155.4, ""count"": 8, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}]"
s091_seed87922783_v250_sleeper_void,87922783,250,val,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 297.6, ""count"": 9, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.56}]"
s091_seed87922783_v250_ballast,87922783,250,val,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 286.2, ""count"": 82, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6212, ""damping_factor_eta_c"": 1.0}]"
s091_seed87922783_v250_subgrade,87922783,250,val,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 290.4, ""count"": 37, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2375, ""damping_factor_eta_c"": 1.0}]"
s091_seed87922783_v250_coupled_ballast_sleeper_void,87922783,250,val,coupled_ballast_sleeper_void,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 187.2, ""count"": 106, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.8808, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 255.0, ""count"": 4, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.62}]"
s092_seed97168267_v250_baseline,97168267,250,val,baseline,[]
s092_seed97168267_v250_fastener,97168267,250,val,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 273.0, ""count"": 8, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
s092_seed97168267_v250_sleeper_void,97168267,250,val,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 201.6, ""count"": 9, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.77}]"
s092_seed97168267_v250_ballast,97168267,250,val,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 280.2, ""count"": 34, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.5382, ""damping_factor_eta_c"": 1.0}]"
s092_seed97168267_v250_subgrade,97168267,250,val,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 218.4, ""count"": 143, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1192, ""damping_factor_eta_c"": 1.0}]"
s092_seed97168267_v250_coupled_ballast_fastener,97168267,250,val,coupled_ballast_fastener,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 173.4, ""count"": 18, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6876, ""damping_factor_eta_c"": 1.0}, {""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 223.2, ""count"": 8, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
s093_seed38985071_v250_baseline,38985071,250,test,baseline,[]
s093_seed38985071_v250_fastener,38985071,250,test,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 295.8, ""count"": 2, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}]"
s093_seed38985071_v250_sleeper_void,38985071,250,test,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 280.8, ""count"": 10, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.72}]"
s093_seed38985071_v250_ballast,38985071,250,test,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 191.4, ""count"": 65, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.9828, ""damping_factor_eta_c"": 1.0}]"
s093_seed38985071_v250_subgrade,38985071,250,test,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 165.6, ""count"": 24, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.363, ""damping_factor_eta_c"": 1.0}]"
s093_seed38985071_v250_coupled_sleeper_void_fastener,38985071,250,test,coupled_sleeper_void_fastener,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 294.0, ""count"": 7, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.03}, {""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 293.4, ""count"": 5, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}]"
s094_seed93156407_v250_baseline,93156407,250,test,baseline,[]
s094_seed93156407_v250_fastener,93156407,250,test,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 208.2, ""count"": 2, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s094_seed93156407_v250_sleeper_void,93156407,250,test,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 277.8, ""count"": 4, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.39}]"
s094_seed93156407_v250_ballast,93156407,250,test,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 164.4, ""count"": 62, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7203, ""damping_factor_eta_c"": 1.0}]"
s094_seed93156407_v250_subgrade,93156407,250,test,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 195.6, ""count"": 166, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3167, ""damping_factor_eta_c"": 1.0}]"
s094_seed93156407_v250_coupled_fastener_ballast,93156407,250,test,coupled_fastener_ballast,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 196.8, ""count"": 9, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 253.2, ""count"": 137, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5215, ""damping_factor_eta_c"": 1.0}]"
s095_seed60173705_v250_baseline,60173705,250,test,baseline,[]
s095_seed60173705_v250_fastener,60173705,250,test,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 256.2, ""count"": 9, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s095_seed60173705_v250_sleeper_void,60173705,250,test,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 170.4, ""count"": 6, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.0}]"
s095_seed60173705_v250_ballast,60173705,250,test,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 214.8, ""count"": 167, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1935, ""damping_factor_eta_c"": 1.0}]"
s095_seed60173705_v250_subgrade,60173705,250,test,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 238.2, ""count"": 93, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3616, ""damping_factor_eta_c"": 1.0}]"
s095_seed60173705_v250_coupled_sleeper_void_fastener,60173705,250,test,coupled_sleeper_void_fastener,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 181.8, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.68}, {""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 228.0, ""count"": 4, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s096_seed14234665_v250_baseline,14234665,250,test,baseline,[]
s096_seed14234665_v250_fastener,14234665,250,test,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 255.6, ""count"": 7, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s096_seed14234665_v250_sleeper_void,14234665,250,test,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 233.4, ""count"": 6, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.66}]"
s096_seed14234665_v250_ballast,14234665,250,test,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 230.4, ""count"": 82, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.886, ""damping_factor_eta_c"": 1.0}]"
