case_id,random_seed,speed_kmh,split,case_kind,pair_group,defects_json
v2n016_seed77509401_v250_coupled_fastener_ballast_overlap,77509401,250,train,coupled_fastener_ballast_overlap,v2_seed77509401,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 219.0, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 219.0, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.3411, ""damping_factor_eta_c"": 1.0}]"
v2n016_seed77509401_v250_coupled_fastener_sleeper_void_partial_overlap,77509401,250,train,coupled_fastener_sleeper_void_partial_overlap,v2_seed77509401,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 210.6, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 211.2, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.845}]"
v2n016_seed77509401_v200_baseline,77509401,200,train,baseline,v2_seed77509401,[]
v2n016_seed77509401_v200_subgrade,77509401,200,train,subgrade,v2_seed77509401,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 272.4, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1914, ""damping_factor_eta_c"": 1.0}]"
v2n016_seed77509401_v200_coupled_fastener_ballast_overlap,77509401,200,train,coupled_fastener_ballast_overlap,v2_seed77509401,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 219.0, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 219.0, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.3411, ""damping_factor_eta_c"": 1.0}]"
v2n017_seed31171498_v160_baseline,31171498,160,val,baseline,v2_seed31171498,[]
v2n017_seed31171498_v160_fastener,31171498,160,val,fastener,v2_seed31171498,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 199.8, ""count"": 3, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}]"
v2n017_seed31171498_v160_sleeper_void,31171498,160,val,sleeper_void,v2_seed31171498,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 157.2, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.525}]"
v2n017_seed31171498_v160_ballast,31171498,160,val,ballast,v2_seed31171498,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 245.4, ""count"": 20, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2582, ""damping_factor_eta_c"": 1.0}]"
v2n017_seed31171498_v160_subgrade,31171498,160,val,subgrade,v2_seed31171498,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 193.8, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6512, ""damping_factor_eta_c"": 1.0}]"
v2n017_seed31171498_v160_coupled_fastener_subgrade_partial_overlap,31171498,160,val,coupled_fastener_subgrade_partial_overlap,v2_seed31171498,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 212.4, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 214.8, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.1811, ""damping_factor_eta_c"": 1.0}]"
v2n017_seed31171498_v160_coupled_ballast_sleeper_void_separate,31171498,160,val,coupled_ballast_sleeper_void_separate,v2_seed31171498,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 180.0, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.94, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 240.0, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.26}]"
v2n017_seed31171498_v200_baseline,31171498,200,val,baseline,v2_seed31171498,[]
v2n017_seed31171498_v200_fastener,31171498,200,val,fastener,v2_seed31171498,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 199.8, ""count"": 3, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}]"
v2n017_seed31171498_v200_coupled_fastener_subgrade_partial_overlap,31171498,200,val,coupled_fastener_subgrade_partial_overlap,v2_seed31171498,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 212.4, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 214.8, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.1811, ""damping_factor_eta_c"": 1.0}]"
v2n018_seed72388703_v200_baseline,72388703,200,train,baseline,v2_seed72388703,[]
v2n018_seed72388703_v200_fastener,72388703,200,train,fastener,v2_seed72388703,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 238.2, ""count"": 5, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.9, ""damping_factor_eta_c"": 1.0}]"
v2n018_seed72388703_v200_sleeper_void,72388703,200,train,sleeper_void,v2_seed72388703,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 208.8, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.089}]"
v2n018_seed72388703_v200_ballast,72388703,200,train,ballast,v2_seed72388703,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 280.8, ""count"": 40, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4835, ""damping_factor_eta_c"": 1.0}]"
v2n018_seed72388703_v200_subgrade,72388703,200,train,subgrade,v2_seed72388703,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 293.4, ""count"": 80, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.797, ""damping_factor_eta_c"": 1.0}]"
v2n018_seed72388703_v200_coupled_ballast_subgrade_separate,72388703,200,train,coupled_ballast_subgrade_separate,v2_seed72388703,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 205.8, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7942, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 265.8, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1422, ""damping_factor_eta_c"": 1.0}]"
v2n018_seed72388703_v200_coupled_subgrade_sleeper_void_overlap,72388703,200,train,coupled_subgrade_sleeper_void_overlap,v2_seed72388703,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 192.0, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.1352, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 192.0, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.955}]"
v2n018_seed72388703_v250_baseline,72388703,250,train,baseline,v2_seed72388703,[]
v2n018_seed72388703_v250_sleeper_void,72388703,250,train,sleeper_void,v2_seed72388703,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 208.8, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.089}]"
v2n018_seed72388703_v250_coupled_ballast_subgrade_separate,72388703,250,train,coupled_ballast_subgrade_separate,v2_seed72388703,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 205.8, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7942, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 265.8, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1422, ""damping_factor_eta_c"": 1.0}]"
v2n019_seed88026013_v215_baseline,88026013,215,train,baseline,v2_seed88026013,[]
v2n019_seed88026013_v215_fastener,88026013,215,train,fastener,v2_seed88026013,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 235.2, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}]"
v2n019_seed88026013_v215_sleeper_void,88026013,215,train,sleeper_void,v2_seed88026013,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 207.6, ""count"": 12, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 3.581}]"
v2n019_seed88026013_v215_ballast,88026013,215,train,ballast,v2_seed88026013,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 231.0, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7873, ""damping_factor_eta_c"": 1.0}]"
v2n019_seed88026013_v215_subgrade,88026013,215,train,subgrade,v2_seed88026013,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 177.0, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.1368, ""damping_factor_eta_c"": 1.0}]"
v2n019_seed88026013_v215_coupled_fastener_ballast_overlap,88026013,215,train,coupled_fastener_ballast_overlap,v2_seed88026013,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 188.4, ""count"": 1, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 188.4, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5475, ""damping_factor_eta_c"": 1.0}]"
v2n019_seed88026013_v215_coupled_fastener_sleeper_void_partial_overlap,88026013,215,train,coupled_fastener_sleeper_void_partial_overlap,v2_seed88026013,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 186.6, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 187.2, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.712}]"
v2n019_seed88026013_v250_baseline,88026013,250,train,baseline,v2_seed88026013,[]
v2n019_seed88026013_v250_ballast,88026013,250,train,ballast,v2_seed88026013,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 231.0, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7873, ""damping_factor_eta_c"": 1.0}]"
v2n019_seed88026013_v250_coupled_fastener_ballast_overlap,88026013,250,train,coupled_fastener_ballast_overlap,v2_seed88026013,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 188.4, ""count"": 1, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 188.4, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5475, ""damping_factor_eta_c"": 1.0}]"
v2n020_seed89950009_v250_baseline,89950009,250,train,baseline,v2_seed89950009,[]
v2n020_seed89950009_v250_fastener,89950009,250,train,fastener,v2_seed89950009,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 174.6, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}]"
v2n020_seed89950009_v250_sleeper_void,89950009,250,train,sleeper_void,v2_seed89950009,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 207.6, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.403}]"
v2n020_seed89950009_v250_ballast,89950009,250,train,ballast,v2_seed89950009,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 218.4, ""count"": 3, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.267, ""damping_factor_eta_c"": 1.0}]"
v2n020_seed89950009_v250_subgrade,89950009,250,train,subgrade,v2_seed89950009,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 293.4, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.6258, ""damping_factor_eta_c"": 1.0}]"
v2n020_seed89950009_v250_coupled_fastener_subgrade_partial_overlap,89950009,250,train,coupled_fastener_subgrade_partial_overlap,v2_seed89950009,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 187.8, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 188.4, ""count"": 40, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8325, ""damping_factor_eta_c"": 1.0}]"
v2n020_seed89950009_v250_coupled_ballast_sleeper_void_separate,89950009,250,train,coupled_ballast_sleeper_void_separate,v2_seed89950009,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 223.8, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.5846, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 247.8, ""count"": 20, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 3.063}]"
v2n020_seed89950009_v200_baseline,89950009,200,train,baseline,v2_seed89950009,[]
v2n020_seed89950009_v200_subgrade,89950009,200,train,subgrade,v2_seed89950009,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 293.4, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.6258, ""damping_factor_eta_c"": 1.0}]"
v2n020_seed89950009_v200_coupled_fastener_subgrade_partial_overlap,89950009,200,train,coupled_fastener_subgrade_partial_overlap,v2_seed89950009,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 187.8, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 188.4, ""count"": 40, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8325, ""damping_factor_eta_c"": 1.0}]"
v2n021_seed47870128_v160_baseline,47870128,160,train,baseline,v2_seed47870128,[]
v2n021_seed47870128_v160_fastener,47870128,160,train,fastener,v2_seed47870128,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 228.6, ""count"": 20, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.1, ""damping_factor_eta_c"": 1.0}]"
v2n021_seed47870128_v160_sleeper_void,47870128,160,train,sleeper_void,v2_seed47870128,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 185.4, ""count"": 1, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.952}]"
v2n021_seed47870128_v160_ballast,47870128,160,train,ballast,v2_seed47870128,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 253.8, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.9783, ""damping_factor_eta_c"": 1.0}]"
v2n021_seed47870128_v160_subgrade,47870128,160,train,subgrade,v2_seed47870128,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 196.2, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 7.3983, ""damping_factor_eta_c"": 1.0}]"
v2n021_seed47870128_v160_coupled_ballast_subgrade_separate,47870128,160,train,coupled_ballast_subgrade_separate,v2_seed47870128,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 231.0, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.306, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 291.0, ""count"": 80, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.0638, ""damping_factor_eta_c"": 1.0}]"
v2n021_seed47870128_v160_coupled_subgrade_sleeper_void_overlap,47870128,160,train,coupled_subgrade_sleeper_void_overlap,v2_seed47870128,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 202.8, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2832, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 202.8, ""count"": 1, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.499}]"
v2n021_seed47870128_v200_baseline,47870128,200,train,baseline,v2_seed47870128,[]
v2n021_seed47870128_v200_fastener,47870128,200,train,fastener,v2_seed47870128,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 228.6, ""count"": 20, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.1, ""damping_factor_eta_c"": 1.0}]"
v2n021_seed47870128_v200_coupled_ballast_subgrade_separate,47870128,200,train,coupled_ballast_subgrade_separate,v2_seed47870128,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 231.0, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.306, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 291.0, ""count"": 80, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.0638, ""damping_factor_eta_c"": 1.0}]"
v2n022_seed38248180_v200_baseline,38248180,200,val,baseline,v2_seed38248180,[]
v2n022_seed38248180_v200_fastener,38248180,200,val,fastener,v2_seed38248180,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 271.8, ""count"": 1, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}]"
v2n022_seed38248180_v200_sleeper_void,38248180,200,val,sleeper_void,v2_seed38248180,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 178.8, ""count"": 2, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.616}]"
